1866.25	-6.86273	53.4288
1867.14	-102.377	32.4463
1864.98	-1.79773	57.9606
1861.07	-24.8942	-303.493
1875.79	-58.2206	-174.53
1870.4	-79.0858	-92.7491
1865.68	-2.76379	255.698
1857.74	-16.8259	-322.702
1855.89	70.6591	-192.64
1867.89	7.60223	-9.29895
1865.92	-63.4801	-53.7323
1863.57	-146.455	257.351
1864.6	-12.0895	62.2052
1875.83	-162.893	-27.3549
1863.11	-57.2334	61.9651
1867.93	-49.4507	70.338
1861.88	38.2726	244.061
1860.81	97.3185	109.321
1861.68	102.949	-116.43
1864.5	-4.82391	-38.5004
1858.31	63.3229	-128.825
1859.07	52.6097	183.718
1866.82	51.3196	155.06
1866.73	-86.7886	160.661
1862.26	-64.3038	-253.408
1815.51	7.11957	75.0391
1871.74	-6.85675	90.181
1870.19	-8.19305	58.6304
1813.18	-22.1695	73.7722
1870.39	-78.0114	9.69226
1870.33	-87.8789	153.706
1863.75	-3.4248	261.628
1871.44	-98.5787	-157.523
1867.04	-23.0863	-206.864
1864.8	-25.1794	65.4884
1866.59	-22.3144	48.1198
1831.14	-247.59	395.643
1870.07	16.495	-110.096
1864.93	-30.1297	118.228
1865.89	-19.0842	55.1578
1871.4	-25.7349	-69.7866
1869.78	121.438	51.5354
1802.99	145.935	25.3501
1871.1	-54.6353	-191.304
1867.18	-38.9669	246.23
1863.44	26.7611	-68.5269
1856.6	27.0386	321.763
1862.04	9.92712	-229.691
1869.85	-98.0062	212.03
1864.53	-60.2312	68.4059
1870.39	-41.7756	-233.069
1864.34	-64.7545	70.4167
1864.77	20.9692	-19.5575
1863.13	-119.34	-243.291
1866.64	-36.3478	-4.38095
1866.08	42.8591	-185.501
1864.95	-32.5966	264.613
1865.42	9.5069	-222.624
1826.93	213.627	21.2802
1871.61	66.8233	178.825
1862.81	-21.6612	-232.352
1820.57	-168.465	-74.8069
1863.54	-48.1721	-251.557
1863.65	-11.8035	-96.1734
1861.8	-20.997	-272.915
1865.7	16.5598	45.0594
1870.87	-1.0061	206.783
1860.93	43.7769	84.4718
1814.06	-244.912	-402.443
1828.07	30.0464	44.7525
1865.88	-38.7339	119.302
1869.63	-68.9216	-62.0428
1823.55	-137.702	12.5071
1869	-163.987	-26.1531
1874.22	46.6598	-94.5204
1868.73	1.22662	93.8833
1869.86	-23.8327	169.51
1862.68	24.8516	-119.876
1860.46	32.1188	-297.873
1863.1	65.7075	103.847
1860.96	21.4012	280.484
1866.91	-24.3313	192.549
1867.61	-67.938	-11.4822
1860.36	23.6857	-290.573
1854.16	44.0043	-329.112
1862.51	-8.68945	271.145
1834.1	104.729	109.808
1865.85	-12.8122	236.151
1858.35	73.6505	270.567
1853.7	34.2802	296.891
1856.65	53.7185	-240.667
1861.69	3.33527	-104.49
1865.35	-23.6582	-155.913
1865.67	55.8569	177.729
1865.2	43.652	-50.1214
1869.24	20.4655	-211.899
1819.55	1.33252	2.23135
1861.84	50.0064	107.13
1870.14	-71.2322	-156.673
1867.58	-22.9393	155.795
1864.81	16.9321	108.135
1854.31	65.6708	-315.824
1863.59	27.3021	60.0026
1875.49	-73.4216	96.3223
1856.95	6.07385	287.812
1866.74	13.8994	246.545
1870.37	1.16394	162.916
1856.43	58.0188	-247.869
1872.17	-115.501	-7.53259
1867.22	52.3885	-213.396
1867.07	1.27075	-57.8954
1846.27	10.8706	342.538
1873.48	-50.6332	133.426
1870.3	-25.3013	-154.634
1863.88	11.1348	5.81691
1864.09	24.1146	174.132
1867.25	-44.7301	-60.9442
1862.08	-42.2355	93.5055
1863.62	-31.6813	89.7416
1860.92	14.7033	-249.1
1869.18	6.89264	-244.393
1846.3	82.2793	-342.216
1860.22	-241.979	242.1
1863.47	67.054	-90.6786
1865	210.951	-100.263
1848.01	101.479	-218.074
1868.26	-86.7723	-56.5554
1865.83	-29.0656	279.883
1863.85	-47.9998	94.6789
1860.39	-35.617	-195.65
1863.08	49.9721	-254.96
1865.86	21.4409	-267.114
1869.34	25.0225	130.585
1872.28	-78.075	32.5375
1869.48	-58.3708	-37.695
1868.53	57.1782	115.723
1855.73	56.669	-200.057
1863.48	-27.9133	-74.3593
1869.32	-4.68555	63.0344
1866.12	-10.2221	30.9233
1863.17	-74.5567	161.156
1861.94	-38.267	-215.832
1868.97	-45.202	-227.178
1858.8	-15.1517	247.579
1872.01	-39.1858	232.321
1864.33	-38.7667	-84.7862
1861.29	-6.28308	128.948
1866.84	44.244	-155.529
1864.25	3.78735	276.42
1861.8	6.89325	164.774
1869.14	-15.0757	161.652
1873.45	241.534	8.84379
1864.39	50.5787	213.901
1862.24	-7.46674	-259.556
1878.17	-198.422	-54.4985
1859	12.3069	-255.86
1863.52	230.775	-126.755
1875.07	2.60059	-72.5174
1883.2	-219.22	66.05
1858.45	86.0799	-262.602
1864.99	31.2026	18.254
1864.78	12.4615	42.1693
1861.84	1.18872	270.355
1832.2	-37.3688	98.3796
1877.05	-127.135	102.638
1868.79	-22.7731	-56.3988
1883.58	-160.923	-34.1763
1867.8	-45.8807	-203.826
1856.04	72.9475	255.905
1858.73	76.4954	-88.2352
1861.25	5.0127	237.64
1872.49	-13.5787	126.675
1863.98	40.7695	-4.04251
1865.59	10.0004	-235.036
1863.74	4.49841	-113.595
1856.86	29.0004	289.081
1864.85	88.2905	217.795
1860.12	-10.7513	-178.855
1867.67	-70.1425	-170.345
1826.34	-221.306	-6.66212
1820.08	198.513	118.385
1856.89	47.35	282.068
1877.5	-63.9413	137.955
1871.45	-175.784	71.7243
1861.06	12.6288	50.9923
1870.16	32.8624	-233.569
1862.56	30.1827	-106.466
1850.25	87.6833	-345.973
1866.94	-7.01025	-158.494
1871.6	-49.5851	174.346
1866.99	115.351	105.581
1864.37	26.3419	-167.795
1875.69	-176.353	-132.297
1862.13	25.1246	-32.4767
1861.74	-89.7161	278.337
1863.97	-14.1157	-97.267
1865.29	-69.8376	193.708
1838.43	-78.2853	394.794
1867	18.8156	32.0757
1865.26	16.6434	-49.9429
1863.51	8.70526	89.137
1843.45	110.525	348.844
1866.99	-55.0342	-126.58
1861.33	50.1129	-1.59511
1867.1	-10.1544	-187.675
1862.64	-37.3898	-116.072
1867.38	-31.6121	-4.96633
1869.11	-63.928	137.729
1873.65	26.3525	-199.112
1876.05	-53.4056	-93.4582
1870.21	-64.7687	-43.8676
1862.89	44.5612	-272.665
1883.19	-190.065	23.7044
1867.61	-34.4312	-182.39
1872.35	-104.731	25.0965
1865.06	49.702	-86.0352
1864.32	-26.3757	29.5773
1846.26	113.152	373.417
1856.52	176.722	-274.752
1856.56	23.3054	-238.103
1853.82	26.9128	63.4175
1866.2	5.42743	170.227
1868.6	-9.61884	161.025
1864.17	-68.1457	38.9361
1848.48	-15.4376	324.811
1858.83	21.3993	-204.039
1876.27	-0.749817	92.9554
1874.23	-46.9766	-205.52
1864.93	13.9363	-270.698
1864.79	3.02655	-165.498
1863.01	-77.7731	-200.45
1816.08	-117.234	-68.7693
1851.49	22.1823	-217.969
1860.21	-36.6819	-210.201
1856.16	139.836	159.028
1861.79	-8.33948	250.083
1864.58	27.6318	-110.399
1865.49	63.65	1.68645
1847.32	90.7111	296.526
1863.35	6.83325	159.599
1867.12	26.8983	86.2978
1862.97	34.884	-37.1868
1863.37	-33.7085	-156.539
1866.22	-30.3192	210.048
1852.15	59.6425	213.45
1842.17	146.745	319.761
1866	-180.804	-121.417
1859.79	43.3447	-178.209
1864.39	24.0802	-90.2768
1864.84	-119.943	-83.7994
1856.91	86.8384	182.246
1868.57	-70.7165	255.346
1865.77	-25.4062	46.1504
1861.59	25.4465	-127.515
1861.98	22.9249	-57.9968
1868.64	-39.7938	-65.1
1869.12	-23.0622	34.7965
1869.56	-33.3864	-2.37608
1869.45	-17.8193	83.4482
1872.45	29.4503	220.634
1862.1	45.7152	270.071
1864.41	4.91876	-68.129
1869.76	-20.4381	-233.487
1869.86	-1.84845	-106.636
1870.14	-73.9203	-132.466
1862.19	-186.898	135.879
1863.91	20.0191	231.155
1864.04	-9.49298	230.506
1868.5	-85.14	-17.2266
1862.17	85.0626	121.527
1863.13	28.55	183.774
1862.14	-19.3915	176.519
1858.38	53.8119	-201.266
1862.92	-23.3749	-168.572
1863.36	-34.4539	198.988
1861.18	-81.8368	-164.22
1860.43	36.5942	-95.0557
1860.03	92.2221	295.099
1863.78	-16.1588	-103.258
1867.64	72.2188	-77.5925
1863.94	-87.4008	109.559
1865.29	-37.522	-60.3542
1855.39	104.988	92.5527
1857.75	-84.6931	-284.353
1869.73	-4.58606	118.008
1859.4	17.7889	289.872
1862.72	-35.8751	210.11
1865.03	-61.1391	-140.759
1864.05	-46.238	-149.672
1853.28	-184.825	0.148536
1852.85	202.152	116.773
1860.76	63.5655	266.594
1869.84	-38.7656	25.4454
1865.06	-21.8316	237.282
1863.84	2.48846	-279.397
1863.77	-27.7869	230.455
1866.78	-4.8952	-182.923
1861.53	26.7062	-167.51
1858.46	26.0502	187.725
1856.36	24.8569	224.617
1873.34	-83.1049	112.999
1869.55	-22.8901	-34.0356
1867.19	46.4758	-37.6516
1869.96	-25.7128	75.8364
1848.01	-66.884	108.965
1862.16	63.7313	135.26
1871.69	-78.7452	82.2822
1864.98	-48.1613	-58.6089
1857.58	65.5576	308.954
1860	15.8434	99.3378
1865.49	11.3566	90.2571
1859.4	-43.1611	-312.703
1860.31	-53.2696	-300.776
1864.93	18.5637	-3.07382
1873.72	-49.285	139.284
1874.21	-119.585	153.615
1861.73	58.9634	-128.454
1847.71	55.1106	284.161
1862.34	-48.2888	200.789
1868.24	89.7703	50.8799
1864.83	-0.372925	-24.4582
1864.04	-12.5595	-80.6202
1855.28	71.7274	-262.283
1865.36	-47.8791	31.3574
1864.76	-38.0195	-271.479
1861.2	-1.52753	-121.357
1863.96	-49.3602	254.603
1871.75	-30.7829	-135.246
1855.47	-29.5464	-335.239
1860.47	-1.8266	260.515
1868.96	12.1211	74.0262
1865.54	-161.504	221.258
1855.92	107.018	208.951
1864.01	8.11194	19.5834
1864.19	-103.492	-132.34
1857.57	-30.4755	-107.537
1854.87	46.0062	-320.482
1871.27	-8.34424	-180.76
1879.29	-209.282	41.6514
1863.17	50.4049	-186.613
1853.93	46.0529	328.078
1864.49	-41.4459	-68.0826
1864.34	-57.9039	-262.635
1875.35	95.1357	-107.666
1865.14	6.80249	255.766
1860.31	54.2981	123.621
1867.01	-15.8731	-41.8854
1866.39	-30.9458	-130.355
1843.83	17.9543	355.919
1861.47	-81.4313	204.896
1860.63	-89.5466	248.208
1821.38	-230.587	75.7158
1816.74	233.18	-419.643
1861.71	-48.7314	271.318
1851.4	105.863	-335.595
1867.94	33.0015	-223.367
1865.74	16.7748	-182.126
1858.52	-23.8213	312.191
1861.02	24.0986	240.506
1866.41	-34.9976	-33.2585
1869.43	-59.5997	3.1072
1867.36	-32.3719	56.9559
1859.99	34.3218	-220.876
1872.21	-6.42365	-130.639
1871.42	-82.7264	104.192
1864.52	-1.62183	-149.348
1862.03	-10.6086	-235.299
1866.83	-67.4226	50.9848
1872.08	-37.2421	69.7682
1860.42	5.69733	296.252
1857.71	-133.067	-310.67
1864.43	-15.701	-103.902
1873.32	50.2219	-60.6493
1850.24	18.5791	-150.839
