23206	5692
23206	5692
23207	4546
23207	4973
23207	4973
23207	4973
23207	4973
23207	4973
23207	4973
23207	4973
23207	115397
23207	125478
23207	125478
23207	125478
23207	127286
23207	127286
23207	127286
23207	127286
23207	167294
23207	167294
23207	167294
23207	167294
23207	167294
23207	167294
23207	167294
23207	174212
23207	174212
23207	185567
23215	532
23215	532
23215	28782
23215	32843
23215	71470
23215	71470
23215	99786
23215	99786
23215	114735
23215	125601
23215	125601
23216	23295
23216	62586
23216	82499
23216	94465
23216	98092
23216	99084
23216	129373
23216	129373
23217	890
23217	12652
23217	28211
23217	28211
23217	28211
23217	28211
23217	28211
23217	28211
23217	49064
23217	49064
23217	56479
23217	62405
23217	69867
23217	69867
23217	69867
23217	69867
23217	69867
23217	74704
23217	111355
23217	111355
23217	116281
23217	116281
23217	116281
23217	116281
23217	128065
23217	192562
23217	192562
23218	53937
23218	53937
23218	116993
23218	116993
23218	119097
23218	146627
23218	146627
23218	149104
23218	149104
23218	149104
23218	191363
23218	191363
23219	4596
23219	11658
23219	11658
23219	16396
23219	31384
23219	31384
23219	31384
23219	31384
23219	39225
23219	39634
23219	39634
23219	60021
23219	60021
23219	73812
23219	73812
23219	119668
23219	141861
23219	141861
23219	158414
23220	1340
23220	5641
23220	22495
23220	33675
23220	68616
23220	109671
23220	119387
23220	119387
23220	119387
23220	119387
23220	133499
23220	136178
23220	142736
23220	142736
23220	142736
23220	146288
23220	146288
23220	146288
23220	146288
23221	8423
23221	8423
23221	19451
23221	27672
23227	5023
23227	23344
23227	36246
23227	36246
23227	52687
23227	78909
23227	106062
23227	115298
23227	115298
23227	115298
23227	115298
23227	115298
23227	117142
23231	28055
23231	28055
23231	28055
23231	28332
23231	28332
23231	37412
23231	77917
23231	77917
23231	77917
23231	104353
23231	104353
23231	129554
23232	2105
23232	18455
23232	86274
23232	114799
23232	119028
23232	119028
23232	122410
23232	122410
23232	131115
23232	148536
23232	148536
23232	148536
23232	155981
23232	155981
23232	155981
23232	155981
23233	20706
23233	32628
23233	64576
23233	86207
23233	97053
23233	99242
23233	102543
23233	102543
23233	141551
23233	144211
23233	144211
23234	10414
23234	17410
23234	27575
23234	27575
23234	27575
23234	27575
23234	27575
23234	30045
23234	36251
23234	158107
23234	170456
23235	1479
23235	1479
23235	1479
23235	1479
23235	5537
23235	5537
23235	5537
23235	33762
23235	33762
23235	39707
23235	39707
23235	39707
23235	62981
23235	62981
23235	62981
23235	62981
23235	101762
23235	106574
23235	106574
23235	113020
23235	142244
23235	151320
23235	151320
23235	151320
23235	151320
23235	151320
23235	164260
23235	164260
23235	183440
23236	8435
23236	8435
23236	8435
23236	8435
23236	8435
23236	42622
23236	44411
23236	44411
23236	44411
23236	54936
23236	54936
23236	54936
23236	60752
23236	60752
23236	60752
23236	75269
23236	75269
23236	76474
23236	82888
23236	82888
23236	136566
23236	153633
23236	153633
23237	4161
23237	4161
23237	4468
23237	4468
23237	34936
23237	64352
23237	80827
23237	113799
23237	113799
23237	113799
23237	137387
23237	137387
23237	137387
23238	13539
23238	14325
23238	14325
23238	14325
23238	14325
23238	14325
23238	14325
23238	40983
23238	76598
23238	76598
23238	76598
23238	84907
23238	84907
23238	109608
23238	109608
23238	152260
23238	152260
23238	152260
23238	152260
23238	152260
23238	152260
23239	16720
23239	101263
23240	3058
23240	3058
23240	3058
23240	5183
23240	16561
23240	16561
23240	16561
23240	30780
23240	30780
23240	32927
23240	57259
23240	57259
23240	57259
23240	88211
23240	155019
23240	166778
23241	12016
23241	19836
23241	19836
23241	19836
23241	19836
23241	19836
23241	27773
23241	27773
23241	27773
23241	42252
23241	86275
23241	88782
23241	88782
23241	95864
23241	95864
23241	95864
23241	125911
23241	125911
23246	44103
23246	65455
23246	65455
23246	65455
23246	65455
23246	76319
23246	81446
23246	81446
23246	100731
23246	101770
23246	128186
23246	128186
23246	128186
23246	186688
23246	186688
23246	195568
23247	7299
23247	7299
23247	8277
23247	8277
23247	12499
23247	12499
23247	12499
23247	29222
23247	29222
23247	29222
23247	29222
23247	29222
23247	29222
23247	80663
23247	85847
23247	108405
23247	108405
23247	108405
23248	72276
23248	77337
23248	91854
23248	92676
23248	92676
23248	97100
23248	97100
23248	97100
23248	103142
23248	103142
23248	103142
23248	144994
23248	151372
23248	153269
23248	154836
23248	158303
23248	158441
23248	176421
23248	176421
23248	176421
23248	176421
23248	176421
23248	176421
23248	176421
23248	176421
23248	176421
23248	177880
23248	195568
23248	195568
23248	195568
23249	1674
23249	1674
23249	1674
23249	1674
23249	1674
23249	13249
23249	13249
23249	20611
23249	20611
23249	20611
23249	29435
23249	29435
23249	29435
23249	61980
23942	2097
23942	3161
23942	11967
23942	18555
23942	21753
23942	26473
23942	46035
23942	51576
23942	53999
23942	53999
23942	66121
23942	79000
23942	79000
23942	79000
23942	101265
23942	115236
23942	115236
23942	115236
23942	121063
23942	121063
23942	122105
23942	122105
23942	122105
23942	143774
23942	143774
23942	143774
23942	143774
23942	143774
23942	143774
23942	160426
23942	164036
23942	167438
23942	175204
23942	176060
23942	176060
23942	176060
23942	176060
23942	176060
23942	180072
23942	180072
23942	180072
23942	180072
23942	185230
23942	185230
23942	185230
23942	185230
23942	186604
23942	186604
23942	186604
23942	216018
23942	216018
23942	216018
23942	229812
23942	239816
23942	239861
23942	245305
23942	245305
23942	245305
23942	247144
23942	255871
23942	264631
23942	264631
23942	267843
23941	32919
23941	32919
23941	32919
23941	70492
23941	70492
23941	102030
23941	102030
23941	110967
23941	110967
23941	110967
23941	111207
23941	111207
23941	118986
23941	128013
23941	131195
23941	131195
23941	131195
23941	139753
23941	140210
23941	140210
23941	143975
23941	143975
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	147170
23941	153577
23941	153577
23941	153577
23941	167773
23941	178268
23941	178268
23941	178268
23941	178268
23941	178979
23941	178979
23941	193983
23941	193983
23941	193983
23941	211873
23941	211873
23941	211873
23941	211873
23941	211873
23940	5369
23940	5369
23940	12444
23940	30482
23940	30482
23940	39710
23940	52342
23940	56029
23940	57032
23940	76438
23940	76438
23940	76438
23940	107396
23940	107396
23940	107396
23940	117976
23940	117976
23940	127400
23940	127400
23940	134048
23940	134048
23940	134048
23940	136314
23940	143182
23940	143182
23940	164144
23940	165566
23940	189636
23940	189636
23940	189636
23940	189636
23940	193237
23940	196579
23940	196579
23940	196579
23940	238041
23940	257852
23940	262103
23940	269547
23940	269547
23940	283062
23940	293924
23940	293924
23940	293924
23937	6540
23937	6540
23937	14413
23937	15930
23937	18221
23937	18221
23937	18982
23937	38571
23937	57508
23937	67326
23937	71150
