0 1864.884199 0.319904
1 1864.444159 0.344128
2 1864.727637 0.368379
3 1864.864045 0.345023
4 1865.223945 0.465757
5 1864.848585 0.345059
6 1864.500494 0.461438
7 1864.844761 0.357968
8 1864.619609 0.355016
9 1864.728736 0.342070
10 1864.816611 0.299824
11 1865.006871 0.405302
12 1864.374812 0.379217
13 1864.681774 0.431821
14 1864.389355 0.350461
15 1864.443871 0.353028
16 1864.697188 0.363670
17 1865.164413 0.429948
18 1864.563145 0.385455
19 1864.171824 0.330369
20 1864.432591 0.322062
21 1864.521486 0.418815
22 1864.549874 0.396271
23 1865.334384 0.391013
24 1864.353367 0.356946
25 1864.332239 0.415226
26 1865.081964 0.329999
27 1864.359761 0.325758
28 1864.762712 0.321354
29 1864.809804 0.316052
30 1864.695723 0.423134
31 1865.175267 0.417466
32 1864.276255 0.409511
33 1864.956738 0.322276
34 1864.622752 0.355745
35 1864.476384 0.353362
36 1865.134898 0.377701
37 1864.325813 0.328358
38 1864.628716 0.338624
39 1865.012149 0.463483
40 1864.099806 0.457023
41 1865.050105 0.330924
42 1864.361930 0.333073
43 1864.526323 0.457041
44 1865.420475 0.414345
45 1863.885685 0.408907
46 1864.917431 0.372118
47 1864.897642 0.371416
48 1864.282216 0.393143
49 1864.752272 0.309547
50 1864.239747 0.382695
51 1864.291085 0.453447
52 1864.328687 0.314552
53 1864.251901 0.341196
54 1864.458289 0.318835
55 1864.663861 0.355050
56 1864.146751 0.460355
57 1864.977617 0.339198
58 1865.170139 0.339709
59 1864.407618 0.360599
60 1864.663360 0.362574
61 1864.425259 0.330916
62 1864.272302 0.330824
63 1864.433554 0.407616
64 1864.509843 0.352623
65 1865.314908 0.395568
66 1864.750863 0.318406
67 1864.340303 0.374730
68 1864.563240 0.344075
69 1864.582023 0.305607
70 1864.966706 0.309017
71 1864.619991 0.400496
72 1864.138255 0.400959
73 1864.897140 0.327533
74 1864.829884 0.353760
75 1864.952117 0.358889
76 1865.247670 0.345169
77 1864.417815 0.386222
78 1865.118362 0.364327
79 1864.637472 0.335867
80 1864.334611 0.440056
81 1864.826402 0.337349
82 1864.954795 0.385261
83 1864.555887 0.359214
84 1864.208199 0.333995
85 1864.861276 0.303131
86 1864.925135 0.401231
87 1864.255252 0.393981
88 1864.303885 0.342253
89 1864.921776 0.332759
90 1864.922316 0.333275
91 1864.434092 0.446706
92 1864.359958 0.421973
93 1864.435921 0.418054
94 1864.438623 0.325159
95 1864.609158 0.369005
96 1864.762966 0.342535
97 1864.367980 0.393547
98 1864.705275 0.383208
99 1864.711899 0.370498
100 1864.302082 0.317899
101 1864.916054 0.325891
102 1864.724353 0.283903
103 1865.313744 0.400385
104 1864.059964 0.347187
105 1864.981953 0.354035
106 1864.832699 0.388152
107 1864.412470 0.289365
108 1864.682329 0.325812
109 1864.565748 0.343747
110 1865.062099 0.317885
111 1865.006814 0.375967
112 1864.634122 0.392302
113 1864.613281 0.373134
114 1864.506510 0.308700
115 1864.498554 0.321127
116 1864.616531 0.355313
117 1864.693858 0.343958
118 1864.096606 0.325337
119 1865.361718 0.385458
120 1865.499114 0.420170
121 1864.567917 0.328223
122 1864.984590 0.329998
123 1864.163195 0.393387
124 1865.137396 0.300441
125 1864.490949 0.329719
126 1864.308999 0.352908
127 1864.514735 0.389579
128 1865.505744 0.350832
129 1864.874273 0.340052
130 1864.665557 0.280076
131 1864.500257 0.376042
132 1864.836069 0.332650
133 1864.436343 0.362154
134 1864.991524 0.318545
135 1864.466155 0.315366
136 1864.205041 0.331634
137 1864.547510 0.306104
138 1864.403576 0.390013
139 1864.350518 0.371347
140 1864.909850 0.367743
141 1864.296117 0.358735
142 1864.578683 0.416320
143 1864.399221 0.296918
144 1864.135038 0.329713
145 1864.725923 0.311800
146 1864.575367 0.331832
147 1864.119334 0.394628
148 1864.497531 0.379624
149 1864.562718 0.404699
150 1864.989747 0.372776
151 1864.137876 0.436985
152 1864.149175 0.366021
153 1864.628514 0.396632
154 1864.435243 0.304751
155 1864.469766 0.305229
156 1864.745905 0.354932
157 1864.454863 0.339934
158 1864.752777 0.357098
159 1863.782234 0.393785
160 1864.577535 0.351705
161 1864.702702 0.379617
162 1864.422956 0.337035
163 1864.633143 0.315596
164 1864.492512 0.332338
165 1864.449415 0.334088
166 1864.431177 0.306088
167 1864.306524 0.358190
