0 1864.765574 0.116516
1 1864.634084 0.114535
2 1864.654620 0.112936
3 1864.725961 0.117343
4 1864.677163 0.120939
5 1864.518974 0.115395
6 1864.588033 0.110391
7 1864.840053 0.111836
8 1864.642636 0.111492
9 1864.599091 0.119095
10 1864.646082 0.106093
11 1864.678198 0.110553
12 1864.754262 0.111809
13 1864.530227 0.107749
14 1864.461628 0.112991
15 1864.493267 0.112369
16 1864.631300 0.106547
17 1864.615296 0.115516
18 1864.539462 0.117593
19 1864.508848 0.107986
20 1864.823095 0.108293
21 1864.565997 0.106869
22 1864.746098 0.116282
23 1864.785325 0.120098
24 1864.707028 0.120764
25 1864.633577 0.102705
26 1864.693829 0.104077
27 1864.521968 0.111303
28 1864.525133 0.109808
29 1864.654024 0.119047
30 1864.648089 0.105908
31 1864.747493 0.112679
32 1864.651561 0.102875
33 1864.562701 0.108821
34 1864.384759 0.112640
35 1864.757823 0.115731
36 1864.567577 0.107883
37 1864.555734 0.110464
38 1864.539568 0.117320
39 1864.755187 0.109456
40 1864.499742 0.108888
41 1864.444598 0.106440
42 1864.644678 0.114379
43 1864.715661 0.113608
44 1864.693481 0.116248
45 1864.698580 0.115927
46 1864.483866 0.111401
47 1864.645091 0.108596
48 1864.698671 0.112677
49 1864.731916 0.112874
50 1864.516827 0.115098
51 1864.631933 0.118350
52 1864.770469 0.120406
53 1864.570799 0.109849
54 1864.440011 0.106573
55 1864.652622 0.113220
56 1864.620479 0.114223
57 1864.514715 0.114213
58 1864.587200 0.121592
59 1864.452268 0.108252
60 1864.563281 0.110982
61 1864.658207 0.115434
62 1864.729748 0.116107
63 1864.557805 0.107977
64 1864.592615 0.116805
65 1864.777496 0.114991
66 1864.617795 0.109752
67 1864.674246 0.110054
68 1864.576127 0.120192
69 1864.623925 0.115578
70 1864.782004 0.111388
71 1864.674472 0.109948
72 1864.450308 0.118472
73 1864.682517 0.117754
74 1864.665339 0.112221
75 1864.681460 0.118051
76 1864.438430 0.107028
77 1864.510007 0.109598
78 1864.370607 0.114575
79 1864.690765 0.106936
80 1864.537807 0.106939
81 1864.448090 0.111243
82 1864.788694 0.117622
83 1864.360757 0.112532
84 1864.548202 0.106707
85 1864.425811 0.116121
86 1864.670347 0.110998
87 1864.603271 0.118213
88 1864.751648 0.110914
89 1864.520981 0.101848
90 1864.763792 0.112791
91 1864.571406 0.117312
92 1864.818088 0.116402
93 1864.438526 0.113001
94 1864.489319 0.112374
95 1864.542709 0.109046
96 1864.550003 0.114489
97 1864.564506 0.109897
98 1864.613322 0.119247
99 1864.491084 0.114466
