1834.67	-284.404	-99.2252
1813	18.8745	-457.085
1798.45	-119.816	-4.23234
1840.81	-189.167	-402.76
1841.36	-134.948	42.227
1858.66	-8.73738	241.983
1797.5	-209.082	552.272
1838.44	155.232	62.3764
1855.58	-254.316	-112.24
1738.41	-160.892	235.009
1867.21	-149.055	113.602
1817.31	-164.88	-105.405
1845.88	-210.489	-90.3441
1820.3	-244.303	439.489
1789.81	-262.099	526.62
1857.83	-178.349	229.931
1737.26	-295.263	-126.27
1863.43	-194.361	44.0887
1798.99	-125.851	-563.555
1834.49	-267.701	-150.967
1852.58	-103.552	-289.203
1861.02	-287.208	-10.1175
1790.33	-249.117	481.37
1838.87	-268.95	-34.3263
1811.27	-243.104	-267.945
1862.85	-290.261	161.759
1779.89	-256.507	407.767
1821.94	-286.336	-136.048
1807.57	-232.905	-504.121
1870.94	-148.774	-156.152
1834.76	-156.948	389.517
1847.43	-255.329	-119.513
1771.36	-223.887	304.027
1733.02	-139.856	288.832
1859.06	-253.06	-244.857
1800.85	-18.0054	-522.121
1828.1	181.03	11.5856
1844.6	-144.03	-286.224
1737.31	-194.704	-552.958
1871.63	-125.224	59.9904
1729.02	-81.5639	-730.4
1855.75	-231.525	-76.3763
1867.75	-160.025	-178.834
1807.23	-84.7213	268.448
1795.48	-251.722	-536.269
1828.55	-226.091	336.357
1710.47	-208.235	-14.5737
1821.75	-163.891	-44.9783
1813.96	-247.004	261.249
1838.53	-217.738	339.671
1856.13	-250.818	293.686
1836.45	-98.4733	230.226
1875.54	21.171	-204.053
1825.63	64.246	336.973
1811	-241.292	424.4
1854.25	-204.989	249.786
1860.27	-287.807	111.936
1851.62	-233.11	-252.713
1861.26	191.481	-238.397
1822.73	-49.6414	470.954
1833.73	-255.789	92.5391
1843.8	-81.2068	-399.117
1841.43	-195.721	-209.412
1851.63	-267.887	274.341
1788.54	-132.716	526.654
1863.21	-53.8438	-158.894
1854.87	-73.718	-242.298
1865.14	-96.6604	-237.781
1803.8	-101.933	-278.992
1834.96	-68.6252	-186.827
1760.27	-182.091	-208.143
1768.05	-248.397	-419.704
1841.23	-167.512	-314.599
1873.97	-151.508	132.389
1820.09	-50.6939	456.998
1877.43	-140.39	-114.042
1711.23	-232.85	-287.194
1850.07	-269.729	127.882
1802.95	-170.458	345.787
1728.87	-229.072	-615.562
1817.73	-298.355	-169.59
1780.69	-209.599	-545.512
1864.26	-194.742	46.5995
1865.43	-233.616	-198.393
1827.2	-242.453	-327.997
1820.25	-269.811	-47.491
1857.49	-245.688	-309.329
1751.87	-284.394	681.438
1727.9	218.403	725.772
1848.94	56.4005	254.819
1833.74	-226.877	79.5719
1806.23	-256.533	377.766
1883.93	-276.171	-81.6589
1847.1	-290.466	-0.453144
1830.42	70.6388	-374.458
1813.32	-267.746	427.874
1870.45	-281.942	-122.446
1855.55	-178.965	-314.26
1715.17	-285.209	344.163
1808.67	-94.5179	-352.919
1868.76	-113.656	213.1
1840.23	-204.547	-253.241
1837.58	-249.504	-286.81
1860.46	-112.013	25.5811
1811.35	-233.962	465.476
1853.9	-262.252	-197.499
1830.5	-154.645	-119.875
1869.85	-253.169	-142.147
1711.93	-128.867	109.654
1876.89	-3.16799	-97.4545
1792.06	121.923	11.1313
1750.41	-157.579	656.032
1716.75	-106.897	206.47
1851.99	-151.463	274.103
1844.41	-209.143	140.199
1806.46	-253.708	192.011
1753.13	-244.938	693.633
1866.32	-93.8324	-219.581
1852.5	6.67246	221.254
1735.28	-166.83	706.145
1779.76	-228.605	373.969
1816.47	-181.453	-415.413
1809.84	122.79	-188.13
1840.1	-131.508	367.567
1830.27	-81.9871	414.385
1787.31	-217.819	-175.134
1711.1	-291.445	670.782
1826.17	-103	-284.667
1843.42	-294.679	286.374
1838.75	-179.234	-153.982
1785.45	41.1466	592.662
1831.59	-67.9797	116.961
1776.26	-234.731	-33.9703
1830.03	-242.902	-389.503
1829.87	-212.384	-451.665
1842.13	-226.787	-56.0318
1804.23	-265.343	371.825
1849.75	-187.688	-283.717
1706.45	-199.667	693.013
1843.86	-127.685	-314.903
1868.09	-274.567	-163.021
1861.42	-292.134	-71.9695
1733.75	-218.466	550.19
1756.09	-222.738	610.483
1872.69	-230.927	-169.422
1845.81	-128.085	-75.553
1828.48	-297.588	58.4078
1846.22	-25.9467	344.786
1800.88	-223.555	376.029
1719.95	-53.9304	608.56
1868.75	-179.556	-148.273
1713.56	-214.155	-397.868
1849.82	-283.667	-348.152
1761.84	-104.921	349.541
1825.89	-289.739	-75.9035
1768.87	-262.628	-525.685
1785.93	-98.8228	81.1545
1841.97	-83.946	-289.301
1858.83	-202.389	-116.629
1829.08	-257.992	-448.912
1731.82	-136.748	589.099
1839.51	-2.23039	-414.338
1866.09	-149.235	-60.6232
1813.9	-165.086	84.1386
1840.62	-100.299	207.823
1856.82	-48.6658	19.106
1779.6	-82.6666	-578.106
1812.75	-187.857	477.071
1844.57	-119.183	32.5938
1844.73	-165.381	-212.109
1794.71	-90.9227	-255.276
1856.8	-234.535	-39.4716
1799.3	-296.447	-170.094
1773.9	-256.939	-140.45
1827.41	-227.846	-235.202
1869.62	-186.79	-224.771
1819.21	-165.001	14.472
1879.64	-295.174	-13.5231
1838.23	-156.806	66.2994
1861.94	-173.375	-3.22333
1754.96	-264.165	233.485
1870.84	-110.394	-164.862
1829.06	-47.5321	460.642
1881.54	-173.127	61.329
1857.06	-138.053	87.061
1713.73	-132.966	-287.273
1791.43	-183.041	579.088
1771.07	-275.763	646.736
1734.84	-296.469	13.9067
1852.54	-279.363	-209.706
1795.99	-3.29216	95.7091
1830.33	-263.713	-88.7242
1811.73	-194.435	436.738
1874.58	-231.793	-142.325
1788.7	-107.632	-567.019
1864.82	-187.885	-31.1823
1838.48	-256.491	-210.476
1763.01	-156.696	92.6115
1857.25	-165.481	-193.062
1859.59	-165.963	318.595
1870.37	-112.753	219.867
1854.97	-175.894	-107.99
1781.65	98.8986	257.053
1759.43	40.4235	597.961
1779.66	54.3644	606.964
1844.32	-162.825	-367.31
1826.87	-136.814	444.383
1739.58	-245.761	-429.422
1867.78	-272.125	210.775
1876.6	-114.236	131.578
1780.99	-179.529	527
1798.43	-241.371	-455.733
1870.39	-162.453	77.0147
1861.11	-206.561	9.39139
1854.1	-147.349	-57.0984
1821.48	-85.0834	465.747
1853.99	-275.319	259.737
1817.61	-154.841	-335.435
1774.69	-61.362	-600.794
1791.34	-285.449	349.915
1790.43	-164.769	343.752
1863.93	-257.914	85.3472
1804.12	-290.128	49.5059
1715.37	-260.72	422.295
1850.11	-220.583	-219.839
1705.06	-295.904	8.41648
1836.11	-218.878	-334.498
1834.46	-143.887	-190.956
1840.16	39.5955	338.824
1843.46	-254.706	149.578
1840.05	-198.597	61.1322
1802.9	-180.023	529.797
1829.92	-25.4712	-41.654
1822.93	-166.55	-474.052
1863.29	-206.508	47.3553
1832	142.447	76.4259
1779.87	-173.788	394.866
1708.84	-258.297	-781.322
1807.64	-286.722	327.865
1795.82	-209.829	207.892
1770.52	-205.632	-281.014
1766.42	-247.434	643.418
1825.33	-280.127	267.385
1756.8	-192.846	671.635
1830.99	-104.866	-451.063
1783.64	-127.679	-556.154
1851.33	-209.057	231.786
1837	-123.04	42.4576
1881.7	-279.317	85.6053
1819.9	-282.518	-55.7519
1854.42	-272.041	269.538
1861.21	-14.3634	208.601
1807.9	-231.139	526.597
1792.75	-228.691	544.483
1771.02	1.39839	419.853
1828.21	63.9608	-369.73
1838.2	-221.648	371.96
1847.69	-28.1038	105.58
1865.56	-159.117	-147.773
1857.15	-206.644	-321.67
1819.94	-296.689	-287.055
1824.64	-216.507	-11.2517
1746.03	-171.892	544.934
1764.68	-196.085	614.689
1741.76	-149.328	643.932
1739.07	68.991	196.388
1804.66	84.3668	347.237
1813.03	-226.544	436.677
1848.68	-73.3328	288.043
1817.93	-236.798	-482.058
1822.48	-156.319	360.206
1867.26	-217.218	-17.2488
1862.05	140.758	110.676
1835.6	-255.485	147.595
1780.83	-283.795	551.654
1769.57	-223.875	-364.231
1778.89	-274.344	490.594
1857.87	30.5698	13.2695
1800.94	-263.503	532.143
1753.6	-184.949	459.901
1760.43	75.944	-615.773
1797.98	-243.441	-186.793
1847.24	-35.5954	77.5888
1750.32	-4.49786	583.552
1804.61	-126.984	37.5387
1855.1	-108.953	-22.2921
1796.14	-295.681	-203.439
1825.45	224.381	158.034
1788.16	-25.2692	513.008
1817.98	95.5556	-289.22
1827.19	-279.781	-133.752
1826.59	-250.449	-429.137
1768.98	-231.477	626.708
1814.62	-42.4835	226.925
1854.39	-142.859	-114.131
1854.27	-168.119	-98.8692
1834.1	-186.731	103.655
1883.42	-24.2481	-64.0553
1751.88	-55.4196	-391.721
1841.45	47.0068	250.359
1862.2	-176.412	-275.297
1743	-258.931	-597.329
1743.68	-273.17	188.586
1823.04	-238.228	162.602
1813.18	-49.4854	329.147
1848.94	-127.264	-71.4426
1869.2	-250.817	37.6748
1813.6	-199.596	-496.149
1779.18	-199.242	-527.25
1810.51	-76.7866	500.095
1863.56	-240.96	115.441
1779.98	-286.499	519.562
1861.07	-17.1163	178.157
1761.11	-291.008	349.35
1819.31	-45.3597	181.585
1823.73	-258.848	-476.619
1846.17	-129.02	-180.548
1746.84	-229.447	470.291
1805.05	-120.32	195.971
1843.64	-53.5206	-41.3302
1748.3	-196.249	636.324
1794.56	-96.948	508.099
1805.69	-217.636	99.07
1796.7	-223.075	470.222
1741.83	-264.49	89.2795
1847.46	-299.53	305.157
1789.27	-178.77	-404.865
1822.3	-249.259	472.753
1721.34	-53.9961	714.123
1847.95	-201.802	-317.589
1817.94	-179.808	134.729
1846.8	-73.9806	-382.102
1793.03	242.141	537.554
1832.22	-189.282	-256.636
1780.2	-278.055	339.97
1785.29	-252.938	-513.682
1861.26	-260.949	-158.153
1886.2	-287.626	-0.975331
1846.68	-206.384	-49.4213
1782.92	-58.5599	-493.164
1830.92	-296.732	-224.5
1792.54	36.9412	452.954
1861.91	-176.903	131.207
1841.16	-107.392	25.4946
1869.39	-87.8401	135.333
1803.99	113.135	-518.735
1858.92	211.461	120.197
1763.13	-104.886	600.531
1827.5	-245.64	-338.197
1876.61	-159.414	17.1011
1876.49	-121.595	6.95475
1833	183.557	108.76
1796.85	-247.685	-472.552
1861.71	-172.657	-279.297
1870.68	-112.692	-89.2654
1876.52	-245.705	-84.7957
1866.08	-154.354	185.552
1802.83	-272.45	536.105
1823.03	-287.588	-326.201
1843.27	-225.185	-296.254
1826.77	-286.906	421.829
1865.68	-176.594	-170.199
1793.11	-285.309	-435.86
1840.4	-245.411	135.554
1723.59	-282.584	28.6677
1838.32	-283.879	-288.814
1866.93	-2.44769	-20.387
1833.57	-267.341	-358.81
1878.22	215.219	-18.6617
1770.5	-79.961	-593.87
1879.28	-281.799	42.8432
1855.14	-287.507	78.6166
1860.43	-294.248	137.522
1859.9	-206.314	296.335
1752.38	-50.2373	607.125
1735.07	-243.705	-224.19
1811.82	-285.99	-229.066
1880.11	-196.473	-43.2151
1742.43	-257.22	-613.354
1705.16	-245.761	-561.72
1756.49	-56.037	637.866
1756.66	-182.126	-560.67
1877.04	-239.257	-16.9997
1878.12	-128.056	53.0408
1761.21	-229.27	-350.573
1862.78	-263.115	92.4907
1830.6	-292.417	202.572
1850.64	-27.8574	-41.0522
1858.94	-70.0612	-225.898
1854.06	-165.288	-277.706
1818.21	-113.964	413.381
1833.92	-254.291	-238.304
1878.38	-258.764	105.105
1781.3	-92.6099	605.96
1880.46	-179.696	61.3715
1838.09	-184.255	-120.48
1850.31	-190.772	244.408
1835.23	-271.691	-135.612
1861.59	-31.8269	172.495
1767.53	-186.187	-457.469
1705.15	238.763	640.889
1732.33	-280.969	566.406
1861.98	-166.072	244.915
1855.8	-164.703	-2.34908
1856.39	-130.846	-64.874
1810.45	-290.844	-313.981
1838.49	-292.102	302.852
1830.87	-260.456	-424.4
1792.57	-191.046	-370.657
1824.88	-125.527	270.316
1862.54	-282.238	-10.9764
1839.38	-129.762	251.982
1873.89	-196.882	-156.306
1759.7	-298.33	591.043
1789.03	-284.784	500.643
1824.65	-124.143	459.806
1834.43	-272.035	-435.832
1829.08	-252.914	120.596
1848.14	-235.719	-257.459
1756.57	-158.638	-140.639
1859.33	-263.804	270.498
1839.74	-183.561	24.4279
1868.02	-185.566	159.867
1877.62	-151.248	-99.6711
1715.57	-276.85	-99.1361
1812.09	-69.0358	15.3233
1865.16	-278.003	-254.452
1771.25	-192.404	451.95
1807.2	-271.917	502.941
1840.85	285.551	-316.133
1828.88	-91.1451	-336.798
1778.88	-189.646	203.643
1747.32	-110.986	51.1723
1817.37	-253.639	-493.206
1837.5	-269.377	170.094
1808.42	21.5618	289.389
1710.49	-81.8386	720.889
1837.08	-163.034	412.581
1813.11	-176.381	29.0607
1868.47	32.969	-10.756
1790.46	-254.925	-369.574
1873.51	-243.071	-193.801
1833.34	-77.76	336.442
1767.3	-227.913	-148.672
1863.04	-290.298	-176.612
1819.92	-187.685	22.4677
1879.03	-254.048	68.9225
1876.47	-159.474	-2.64742
1830.63	-157.305	-9.16879
1773.95	-270.659	-515.082
1842.19	96.3303	160.816
1844.24	-140.709	-140.355
1874.55	-14.2721	-46.4347
1831.93	-46.8404	-185.613
1802.17	-198.619	527.164
1842.87	-229.23	271.432
1861.54	-204.418	223.531
1781.55	-284.929	296.187
1865.54	-160.715	-250.945
1834.72	-286.816	43.1823
1768.32	-232.718	-513.078
1756.24	25.7719	163.773
1792.78	-290.871	233.514
1825.88	-192.972	157.235
1852.88	-102.561	168.118
1702.63	125.736	-601.177
1876.51	-223.582	-151.616
1870.73	95.8724	132.998
1712.86	-235.999	-218.494
1866.66	-85.9955	186.442
1766.21	-233.929	-182.745
1773.57	-73.1561	56.4639
1842.88	178.013	320.086
1800.13	34.9388	272.821
1781.7	144.603	583.531
1765.99	-230.236	629.98
1867.26	-291.692	222.806
1804.55	-299.133	-457.934
1863.51	-167.721	-2.0551
1878.32	-64.9922	14.913
1858.86	80.8118	-309.277
1854.42	45.8517	41.2302
1865.93	-183.852	153.309
1802.9	-225.959	246.204
1793.48	-116.204	419.815
1833.73	-296.601	-243.341
1882.41	-283.746	-46.6156
1766.03	-281.279	-241.566
1707.7	-263.784	36.8388
1833.59	-62.5567	423.6
1871.54	-145.111	-107.855
1811.39	-237.056	-0.18883
1804.01	-277.666	-465.977
1816.51	-209.926	332.268
1866.26	-271.145	-137.542
1808.99	-228.534	49.0796
1841.16	51.1965	-284.341
1864.28	-66.4276	-223.235
1818.41	-90.0874	-270.686
1853.16	-269.003	280.25
1720.09	-268.432	733.742
1869.37	-268.752	-73.8168
1853.08	-125.896	327.1
1820.05	-176.702	228.821
1819.98	-212.858	-114.347
1817.22	-172.219	-506.226
1859.85	-164.684	-277.722
1868.84	-107.739	-6.20806
1856.3	-284.092	-41.163
1765.24	-271.697	-520.998
1861.53	-113.306	209.051
1843.02	-226.245	147.214
1780.99	-297.056	450.871
1841.84	-154.978	-134.828
1724.9	-298.53	-644.603
1742.39	-127.492	341.134
1855.78	-207.917	220.229
1863.85	-3.78627	188.196
1856.19	-212.995	58.9928
1836.04	-48.9154	309.508
1805.71	-156.93	461.948
1807.78	-247.441	249.763
1826.11	-270.802	84.0336
1732.13	-271.775	721.727
1868.61	-120.627	-164.999
1878.45	-197.762	-69.5787
1835.95	-216.309	281.631
1753.26	-132.972	-666.294
1810.07	-296.014	-477.048
1865.64	-69.8154	200.699
1761.62	-267.772	-657.945
1836.14	-188.209	-394.115
1827.24	-161.082	-146.901
1831.46	-229.46	-79.9479
1796.36	-110.829	-411.367
1878.75	-293.598	-124.255
1811.48	-175.77	99.4538
1788.99	-262.311	377.998
1880.19	-230.908	-58.0884
1812.24	-255.029	-7.03847
1859.6	-286.121	-2.95805
1824.35	-226.554	459.618
1834.54	-84.2835	-429.922
1873.54	-108.924	120.735
1835.38	-264.85	285.457
1758.59	-165.124	72.3649
1817.78	-204.943	118.709
1741.6	-140.65	-644.898
1777.82	-241.678	517.83
1856.59	-209.253	-274.162
1846.2	-213.844	96.6478
1706.89	-257.769	-696.566
1769.62	22.9982	643.574
1774.91	-272.352	-553.51
1854.98	253.975	5.43147
1782.86	-162.001	-536.831
1757.83	-157.549	-541.661
1812.26	-123.081	188.31
1776.57	-260.642	-453.289
1810.26	-214.019	526.2
1825.88	-69.9829	-330.911
1842.02	-246.135	195.097
1722.75	53.2889	-768.193
1818.58	-278.406	-397.392
1783.18	-150.359	-388.291
1878.25	-206.694	73.4555
1843.46	-48.5631	-293.696
1824.31	-260.16	-63.3798
1880.4	-161.811	-95.0175
1855.71	-176.073	-317.825
1861.16	-228.119	113.684
1759.8	-291.883	421.112
1841.46	-203.48	44.7045
1786.99	-276.073	-496.746
