  1825.305      88.64497     -413.2470    
  1858.847     -76.52716     -182.1859    
  1755.479      292.9568     -420.1951    
  1703.423     -244.6815      689.9989    
  1778.217     -68.89679     -334.6873    
  1848.374     -228.6983      187.9733    
  1779.965     -171.8745     -349.5646    
  1701.213     -64.21256     -743.7824    
  1856.445     -233.6811      245.7830    
  1869.154     -198.7553      164.8306    
  1844.180     -42.76770     -285.1535    
  1771.437     -159.2943      529.5410    
  1819.579      87.59616      210.4585    
  1755.183     -214.7176     -155.8035    
  1875.939      97.94366      180.8560    
  1788.614     -50.47175      493.8948    
  1770.262      36.02832     -351.8462    
  1729.947     -296.1431     -348.5688    
  1748.326     -102.2034      685.6702    
  1852.713     -58.42191      214.5333    
  1746.383     -89.95040     -304.0327    
  1883.112     -255.2684     -58.81332    
  1864.886      289.0962     -113.7432    
  1820.013      123.7782      178.4910    
  1739.204     -49.46071      412.2240    
  1858.531      146.4717      79.72069    
  1832.416     -114.2751     -41.84219    
  1733.859     -243.4043     -300.9646    
  1872.734     -196.8660      160.7255    
  1754.975     -203.5391     -122.2406    
  1718.230     -146.1217      545.1461    
  1795.728     -214.8071     -192.7235    
  1835.506     -180.6611      189.9029    
  1774.683     -188.9265     -163.8374    
  1779.739     -120.8882     -321.9673    
  1735.271      3.312673     -594.7727    
  1705.810     -86.92274      426.6973    
  1829.851      263.3320     -102.5956    
  1800.139     -51.60142     -339.0619    
  1837.773     -126.1094      360.6894    
  1822.090     -135.6590      443.0403    
  1749.030     -282.3883      156.7009    
  1747.974      299.2723      522.0690    
  1704.879      249.4321      207.8136    
  1795.895      134.5225      382.9398    
  1701.189     -288.7885      758.3657    
  1739.287     -229.0713      43.30579    
  1840.474     -4.097707     -241.2545    
  1729.199      262.9688     -688.3477    
  1814.473     -245.5367     -164.5374    
  1811.137     -188.7178     -40.01692    
  1864.043     -141.6289     -250.2479    
  1725.567      79.46530     -507.5792    
  1726.805      64.61482     -603.0063    
  1770.607      123.0111      480.3260    
  1759.632     -210.9220      197.4239    
  1781.695      236.5674     -111.2851    
  1770.431     -207.5476      455.5554    
  1874.875     -289.9015      104.6501    
  1797.405     0.6590559      484.8821    
  1825.146     -145.9860     -89.50692    
  1832.107     -139.8250     -88.68967    
  1826.650     -202.2388      4.689926    
  1853.601     -168.7103      303.0902    
  1705.657     -50.81363     -581.2510    
  1818.191      170.8004     -7.267688    
  1836.195     -117.4954      398.3990    
  1834.984      255.3905     -317.5049    
  1724.757     -59.13227     -660.9605    
  1883.168      275.1583      55.38737    
  1846.622     -35.90645     -302.0967    
  1843.447      125.5271      212.5575    
  1771.479     -273.1635      256.0365    
  1743.573     -50.50629     -267.6400    
  1833.265     -290.2023      284.5764    
  1755.125     -165.3117      489.4904    
  1721.729     -169.3916     -567.0530    
  1737.920     -16.97191     -656.5283    
  1806.849     -247.0297      189.4299    
  1846.034      47.22176     -39.74925    
  1727.513      35.59201      513.8370    
  1733.675      259.2618      367.0020    
  1791.546     -47.29470     -147.8654    
  1840.160     -253.1084      245.8308    
  1719.857     -7.625472     -756.9107    
  1729.781      115.2830     -485.6661    
  1700.616      130.4388     -743.9225    
  1721.411      224.4322     -516.0602    
  1783.615     -127.3443      413.3234    
  1733.354     -209.4286      399.8518    
  1782.145     -130.0918      554.3105    
  1830.178     -231.9614      47.99850    
  1836.345     -290.1222      63.83290    
  1870.053     -149.4087      196.0641    
  1766.359     -55.07680     -425.9185    
  1713.841      45.12587      661.9367    
  1791.163     -274.7501      6.157859    
  1794.878     -113.3738      277.6957    
  1862.772      55.23681     -141.2932    
  1788.778      281.8661     -591.9396    
  1772.598     -19.57690      495.5803    
  1791.382      28.39257     -210.8537    
  1842.790     -287.8146      152.7713    
  1728.400      11.47207      646.3677    
  1813.476     -188.7366      267.6196    
  1823.220     -187.8855     -108.9384    
  1849.561     -275.7344      322.7930    
  1710.675      122.9830     -619.8357    
  1875.879     -34.40698     -199.3523    
  1735.232      24.49475      678.0721    
  1786.355     -135.4481     -571.7268    
  1839.361     -225.8213     -28.75306    
  1825.007      161.8615     -107.0119    
  1766.498     -100.9567     -429.6518    
  1725.499     -187.5177     -595.0417    
  1772.205     -298.3017      485.6823    
  1772.820      75.30367      106.8115    
  1804.644      80.55145     -502.1897    
  1850.671     -54.75429     -95.18166    
  1866.887     -261.8894      234.7308    
  1859.721      166.4387      293.7403    
  1825.661     -292.4471      68.66547    
  1807.633      15.84092     -103.9562    
  1857.292      48.37179      170.3089    
  1804.034      218.4280      441.6347    
  1836.033      27.71184     -62.41785    
  1825.537      60.93149     -288.3372    
  1723.467     -1.971250     -159.3225    
  1816.792      19.67252      258.9330    
  1873.183     -155.0162     -132.8357    
  1747.126     -295.3135      578.8450    
  1843.495      255.0956      323.4299    
  1732.413      157.8102      624.3687    
  1813.860     -105.5042     -46.81250    
  1703.442     -220.5143      118.5479    
  1781.899     -232.8859      606.6096    
  1739.421     -126.4056      242.2355    
  1721.171     -213.6742     -109.1903    
  1824.214     -128.6540      479.2285    
  1792.986     -188.4608      318.6526    
  1807.240      106.3625     -145.2058    
  1860.476     -181.0283     -160.8924    
  1818.302     -59.45393     -324.5614    
  1847.288      255.0148      266.6314    
  1774.039     -162.3432      169.3358    
  1859.302     -9.596126      74.88607    
  1870.289     -10.10697     -114.3971    
  1883.776      189.4654     -40.40341    
  1843.857     -154.1292     -131.7787    
  1774.150      12.44865     -77.96065    
  1765.472     -126.3034     -286.3618    
