  1844.916     -154.0278     -368.5407    
  1816.259     -250.2448     -436.8115    
  1853.980     -76.39863     -203.6619    
  1767.084     -250.0667     -370.8762    
  1834.682     -190.3403     -393.5782    
  1811.007     -255.8610     -485.2559    
  1830.911     -169.8301     -300.2987    
  1840.280     -127.6232      64.13417    
  1830.123     -271.1231      440.3647    
  1843.726     -232.9480      206.4173    
  1818.513     -139.1811      412.4555    
  1848.390     -245.3646     -322.3218    
  1852.299     -297.5230      358.2864    
  1850.148     -136.3280     -108.3569    
  1869.704     -252.3129      176.1275    
  1859.810     -131.8441     -287.1345    
  1842.791     -245.0773     -138.1947    
  1839.678     -228.5454     -304.3359    
  1787.673     -263.0190     -161.0768    
  1850.149     -183.2246      223.1098    
  1855.753     -156.7149     -57.81860    
  1799.547     -272.2049      60.08350    
  1850.071     -35.04940      181.9847    
  1843.284     -275.5273     -27.66342    
  1776.279     -150.3549     -111.4001    
  1873.226     -248.8623      166.4643    
  1873.748      84.17907      110.6317    
  1744.904     -198.0004      417.7042    
  1832.490     -280.5272      371.4073    
  1834.112     -282.7340      382.0882    
  1810.852      97.43230     -84.16273    
  1776.074     -118.6482      304.9366    
  1804.811     -231.9049      268.9195    
  1800.982     -192.2969     -246.4674    
  1757.940     -164.2333     -584.8576    
  1823.559     -214.6589     -443.5026    
  1835.871     -147.8427      36.64359    
  1875.013     -284.9082      21.11528    
  1754.696     -183.4246      94.89877    
  1853.095     -134.5192      135.4432    
  1847.374     -233.3937     -342.8641    
  1851.232     -260.2498     -164.3519    
  1828.854     -244.6622      91.93955    
  1835.042     -237.3862      251.2291    
  1854.167     -277.8123     -324.7378    
  1844.456     -261.7951      384.8016    
  1852.231     -184.4654      159.9556    
  1868.243     -173.7743      206.4514    
  1849.889     -161.7325     -29.46611    
  1868.821     -240.7560      204.2199    
  1845.667     -184.9545     -391.0503    
  1805.934     -211.4270     -452.4517    
  1847.081     -102.5694     -356.5142    
  1874.990     -222.0565     -66.49243    
  1806.628     -252.4180      493.1347    
  1814.829     -205.9897      83.96640    
  1857.460     -175.8103     -188.6277    
  1726.013     -265.4118     -605.0085    
  1806.105     -153.4297      250.9768    
  1850.124     -196.7690      312.9478    
  1861.519      154.2387      220.4105    
  1884.771     -186.9497      59.00619    
  1807.826     -263.9691     -520.5243    
  1779.911     -115.6972     -162.0283    
  1879.043     -223.5302     -8.190659    
  1869.833     -48.74406     -135.9965    
  1866.688     -150.2401     -91.35508    
  1790.019     -291.4209      113.1752    
  1829.056     -231.0821     -206.8971    
  1842.066     -231.1989      82.80771    
  1766.278     -297.7049     -465.0382    
  1857.892     -82.62852      247.2368    
  1813.155     -208.7737     -349.4713    
  1787.982     -196.9650     -489.3604    
  1730.945     -77.00100      184.7150    
  1819.889     -261.3096     -158.2900    
  1863.990     -23.95942      74.53280    
  1817.691     -235.4135     -49.83339    
  1842.043     -165.9198     -408.0067    
  1840.693     -213.6885      121.0158    
  1800.160     -258.5535     -234.4267    
  1853.326     -190.8568     -255.2534    
  1811.384     -284.1595     -428.8209    
  1808.210     -294.7195      89.71203    
  1821.894     -217.8160     -425.1238    
  1831.719     -275.3698      348.1538    
  1865.218     -283.2057      92.56380    
  1871.120     -264.8630      109.8715    
  1729.224     -239.6512     -562.7521    
  1858.892     -216.8174     -97.10417    
  1874.369     -255.4191     -214.5440    
  1875.924     -243.1181      153.9235    
  1876.636     -272.6209      63.57602    
  1816.975     -259.7324      490.9811    
  1839.702     -179.9402      197.7011    
  1758.344     -253.8302      434.6907    
  1864.677     -155.3909      68.13671    
  1840.675     -76.23860     -157.0399    
  1859.414     -122.0932      143.0554    
  1806.399     -290.2006     -175.3022    
  1860.392     -270.8433     -302.9116    
  1860.899     -260.6745     -203.5060    
  1802.751     -229.2410     -420.0407    
  1831.860     -234.8571     -374.8080    
  1813.794     -224.3795      14.89766    
  1871.576     -239.1281     -100.9794    
  1870.761     -179.8782      193.1778    
