  1867.965     -213.1361      129.9564    
  1865.120      51.34130     -152.0653    
  1867.979      107.4337     -123.6465    
  1862.910      17.13774      291.5594    
  1851.902      49.09445      311.9043    
  1864.438     -21.98070     -120.2342    
  1867.182      4.538990     -68.89203    
  1864.492      15.88973      78.34595    
  1862.644     -56.90217      126.8764    
  1865.381     -12.32044      24.77819    
  1864.382     -68.56121     -5.398712    
  1856.620    -0.2855186E-01 -289.0696    
  1866.887      3.415396      159.4244    
  1855.906      26.28662     -326.8475    
  1864.826      43.41052     -269.0742    
  1858.397      29.86702     -292.1526    
  1870.446      1.360198      167.7594    
  1860.882     -52.43500      262.4467    
  1871.892      15.31178      29.92180    
  1857.499     -32.10228     -198.3489    
  1864.659      152.2435     -47.16749    
  1860.576     -74.30014      228.4857    
  1863.195      164.9205     -120.7074    
  1860.091     -31.11098     -215.1310    
  1863.997      12.85079     -84.64416    
  1860.198     -60.89111      312.1864    
  1866.069      4.462951     -71.09695    
  1865.082      53.14931      169.7091    
  1862.310     -70.44250      187.3014    
  1859.813      47.38578     -144.7260    
  1862.883     -2.485858      46.31446    
  1867.539     -47.37430      252.6542    
  1864.310      12.90857      81.60607    
  1865.868      31.33638      37.77968    
  1867.109     -40.42591     -175.5921    
  1861.732     -26.66693     -189.5933    
  1852.950      47.94058      340.0382    
  1861.359      51.61599     -90.54971    
  1866.343      36.06985     -18.37216    
  1848.385      39.35237     -31.23949    
  1853.222     -46.21559      160.9715    
  1866.401     -32.77071     -85.18811    
  1870.209     -6.480777      111.2645    
  1872.267     -216.5982     -125.4789    
  1829.362     -261.0479     -64.20948    
  1863.680     -8.015410      223.2426    
  1859.729     -38.48224     -302.6757    
  1874.921     -184.5385      78.61402    
  1865.152     -42.81979     0.5748305    
  1859.531      67.18841     -236.6284    
  1864.782      11.46388      70.77895    
  1871.627     -89.59266     -127.3652    
  1871.341    -0.4392580E-01 -230.2259    
  1852.881     -47.22070     -330.5901    
  1863.312     -8.677738     -94.95252    
  1863.874      30.69156     -198.7353    
  1865.107     -34.43932     -134.9332    
  1864.680      17.69244     -20.13304    
  1875.302     -95.14380     -105.2139    
  1868.910     -17.73006     -251.8116    
  1847.539     -154.4688      359.0712    
  1863.563     -16.09580      122.8795    
  1865.275     -34.25943      137.9202    
  1864.516      27.56695     -178.0213    
  1863.673     -24.97293      240.4198    
  1870.591     -34.41332     -155.3761    
  1867.959     -2.798919     -185.5029    
  1865.916     -63.76482     -14.94800    
  1862.074     -44.12598     -127.9141    
  1859.774      73.69936      226.2706    
  1857.216     -10.85854     -265.5887    
  1865.434      8.174267      174.4880    
  1861.801      16.41772      95.32704    
  1862.165      6.651871      146.5070    
  1862.978      4.343960     -134.7026    
  1860.794     -59.99202      279.0425    
  1865.876     -32.06278      57.62796    
  1863.978      35.82264      247.9272    
  1868.262     -35.31944      95.58017    
  1865.862      87.99050      45.77070    
  1850.231      44.01736      261.1722    
  1837.385      47.94705      420.9166    
  1865.520     -57.07026      181.4993    
  1864.221      17.50597     -226.4701    
  1864.645      87.71467      187.4507    
  1858.803     -87.82196      264.6651    
  1868.736      4.109739     -157.9352    
  1863.091      6.193938     -175.9497    
  1862.892    -0.4262188     -46.55326    
  1856.321      10.93742      312.2650    
  1868.184      46.97512      73.90736    
  1862.482      19.31165     -242.1245    
  1868.021      13.47442     -101.5990    
  1865.850      24.08720     -109.4769    
  1861.421      38.07991      180.7683    
  1858.070      4.742105      278.6848    
  1865.785     -42.15022      2.254036    
  1858.151     -22.48976     -211.3513    
  1861.097     -77.62066     -298.8476    
  1708.018     -153.9471      352.2966    
  1870.500     -57.76883      27.55956    
  1866.272     -5.849012     -158.4857    
  1864.814      37.42502     -158.5840    
  1865.144     -15.94624     -52.37951    
  1864.372     -58.15566      184.4625    
  1865.958      46.71175      231.5396    
  1880.326     -23.52422     -103.7208    
  1869.574     -36.21334     -228.4913    
  1865.896      65.48891     -17.55242    
  1865.202     -27.93261     -92.04384    
  1853.880     -92.10757     -255.3544    
  1864.574     -27.81688     -15.98715    
  1864.282      37.36761      120.8337    
  1867.660     -74.58600      80.69744    
  1861.033      9.360653     -208.5718    
  1867.305     -38.97052      157.0725    
  1870.478      18.22481     -192.5948    
  1867.463     -23.08373     -182.6452    
  1865.803     -50.06909     -31.20978    
  1866.324     -106.8821     -91.45142    
  1864.631     -74.82990     -155.6361    
  1868.153     -12.25620      46.60097    
  1872.317      61.33204     -228.1284    
  1863.926     -61.72770      106.0300    
  1866.952      57.90677     -75.93369    
  1864.607     -15.33513      155.5040    
  1860.779     -49.83514      187.1010    
  1764.917     -271.6988      581.8322    
  1861.934      41.72039      139.9394    
  1866.117      20.35934      112.6722    
  1855.817     -127.9311     -289.2762    
  1876.068      251.7211     -114.1040    
  1857.334      62.84137     -196.4995    
  1863.916      84.87577     -44.08890    
  1861.526      93.55257      117.1655    
  1871.968     -7.757978      195.1650    
  1865.510      49.91903     -96.20538    
  1860.097     -10.11554     -164.2639    
  1865.303     -29.30997     -258.8803    
  1865.785      48.80367     -24.88873    
  1859.800     -37.58066      192.2063    
  1864.824     -3.305225     -54.05197    
  1864.065     -25.26599     -148.7828    
  1857.714      20.77587     -205.6200    
  1864.169      3.171510     -140.0931    
  1864.669      20.15368     -11.34150    
  1855.501      16.68910      220.3277    
  1855.089      217.3558     -25.10833    
  1877.192      238.4827      143.9415    
  1859.514     -155.1853      202.0163    
  1872.574      123.8280     -191.2991    
  1860.683      18.70670      136.6491    
  1863.158      4.816345     -37.60150    
  1866.343     -31.85319      85.60854    
  1862.069      82.05159     -284.8690    
  1863.990      126.2626     -89.61916    
  1865.745      6.837209     -46.31464    
  1862.902     -40.66021     -284.0583    
  1857.773      68.72986      323.2927    
  1736.481     -95.76241      391.2495    
  1864.308      55.81540     -249.0802    
  1867.845      36.28804     -50.38808    
  1860.717     -9.224257     -146.6986    
  1865.330     -5.847173     -114.6318    
  1867.498      116.3379     -133.4695    
  1865.391     -19.89328      6.049573    
  1862.604     -30.54275     -247.6432    
  1872.848      57.49404     -95.00298    
  1872.813      64.57247     -228.2984    
  1863.377     -18.45412      1.005572    
  1866.775     -29.29012     -132.5636    
  1864.778     -6.451567     -275.0450    
  1866.436     -26.77196      20.42701    
  1871.369     -16.47094     -239.4227    
  1868.857      63.46325     -99.54008    
  1862.609      19.55637      111.0835    
  1855.338      26.08574      332.4631    
  1861.642      97.48326     -306.2348    
  1856.306     -39.69297      202.7832    
  1866.440     -22.00340     -18.42352    
  1865.227     -22.16018     -25.83423    
  1870.736     -8.046707      217.0601    
  1853.794      110.1529      226.5470    
  1835.446     -130.4538      306.7278    
  1868.163     -34.67417      231.9802    
  1866.983    -0.5457850     -28.15953    
  1806.618     -35.49578     -529.4164    
  1873.172     -54.77776      55.52490    
  1864.251      8.938986     -114.2748    
  1875.226      103.0619      184.0312    
  1798.591      164.8220     -370.9281    
  1867.480     -1.728000      111.4138    
  1863.198     -65.74336      89.12376    
  1862.843      44.83555     -164.0812    
  1863.071     -44.83624      93.77984    
  1850.581     -16.82681      340.4832    
  1862.605     -49.93747      275.8516    
  1864.558     -49.24766     -25.58014    
  1860.548     -158.9847     -135.0336    
  1863.169     -27.39665      78.37864    
  1868.756      1.016753      203.0397    
  1873.245     -127.2430     -57.23883    
  1868.990     -74.32072     -128.7212    
  1864.394     -67.93211      179.8586    
  1863.882     0.4728436      109.9258    
  1860.714      116.3086     -185.0079    
  1777.237     -71.80708     -124.1411    
  1865.728      28.24383      1.107608    
  1858.915     -54.50965      262.9223    
  1862.569     -14.45271     -14.42586    
  1866.103      11.14504      97.29116    
  1858.870     -5.429406      190.3896    
  1864.477     -49.51516      192.0467    
  1865.688      124.8786     -164.7578    
  1865.099      91.11959      118.0103    
  1860.662     -33.96305      193.5213    
  1861.886      2.544264      70.98829    
  1863.951     -25.88266      187.8250    
  1863.071     -25.53480      47.57542    
  1864.537      22.57670      114.8218    
  1863.032     0.1105958     -101.7674    
  1865.283     -27.02597     -79.98022    
  1865.571     -8.185018     -35.87749    
  1863.837      122.0968     -48.81040    
  1865.506     -88.00683     -10.09477    
  1840.206     -48.89459     -5.251618    
  1865.133      17.83639     -122.8531    
  1868.362      17.88371     -80.80439    
  1870.045     -92.11094      225.5490    
  1865.740      48.05603     -28.62709    
  1865.586     -18.32468     -147.7270    
  1865.461      56.94442     -90.68172    
  1823.171     -169.3262      484.4010    
  1863.342      9.216200     -67.59762    
  1866.189     -17.44357      271.1631    
  1865.728     -56.83111      164.5187    
  1873.800      43.96494     -184.8436    
  1872.646     -70.64283      200.9296    
  1857.188      58.37734      299.0959    
  1866.198     -42.19243      62.97907    
  1862.016      77.21896      293.1825    
  1863.337     -54.86545     -25.30361    
  1858.586      48.14753     -254.0501    
  1861.901     -93.71023     -60.46957    
  1865.734      23.24596    -0.6491464    
  1864.557      60.88082     -62.72616    
  1872.270     -52.28182      126.9183    
  1848.930      27.70156      347.7094    
  1863.519      16.43666     -62.70705    
  1865.048      58.93787      17.99023    
  1866.443     -38.90707      66.22653    
  1872.467      85.74051     -216.1755    
  1863.170      13.72925     -257.2911    
  1864.468     -60.43171     -70.49788    
  1861.839     -21.07736     -171.6398    
  1866.942      2.206912     -95.58372    
  1863.630     -12.87142     -48.41732    
  1860.599     -25.22504      243.4215    
  1866.414     -24.00079     -15.92810    
  1862.630      2.964208      25.50220    
  1863.737     -20.08442     -12.73163    
  1864.807     -35.53033      283.3693    
  1862.955      23.71082      66.68483    
  1863.988     -5.068285      78.64552    
  1862.955      29.76301      44.21943    
  1860.300      51.95322     -131.3847    
  1865.714      76.71003     -23.15051    
  1866.487     -8.937713     -9.981252    
  1870.823     -61.73535      223.4567    
  1865.140     -27.77355      22.27269    
  1855.285      11.60211     -308.9008    
  1851.748      45.41243      347.2229    
