  1829.442     -287.7776     -419.7314    
  1746.748      62.19765      172.9828    
  1824.880     -190.2217      424.9437    
  1824.062     -267.2059      167.6776    
  1864.669      42.21383    -0.9009306    
  1791.250     -246.5961     -582.1387    
  1854.519     -99.45077      279.9029    
  1765.658      215.2140     -168.0973    
  1853.873     -64.67599     -140.3604    
  1794.615      240.4394     -359.7599    
  1720.948     -195.5189      50.77876    
  1826.011     -272.1296      167.2022    
  1813.116    -0.8766479     -399.3676    
  1873.021     -126.6321      43.81479    
  1839.004     -254.3847      405.9540    
  1864.842      56.57742     -240.3474    
  1826.395     -76.25761      236.0469    
  1851.703     -299.0796      328.3124    
  1867.205      23.72084     -161.7380    
  1739.596      260.3804     -35.08761    
  1763.979     -258.8306     -593.3837    
  1726.100     -190.3768      479.6136    
  1855.324     -195.0504     -227.1910    
  1855.196     -164.0602      300.3320    
  1863.469     0.9201584      299.5351    
  1875.027      6.256453      159.5000    
  1733.229      172.5768     -663.8293    
  1807.053     -268.9386     -114.8044    
  1876.252     -206.3586     -57.57705    
  1734.611     -125.5064     -333.8874    
  1744.583     -106.6069      179.4110    
  1878.474     -76.82813      178.3304    
  1856.525     -113.8348      276.2002    
  1864.973      18.37828      150.7713    
  1863.845     -288.9041      16.44735    
  1874.093      298.7579      73.20128    
  1820.907      119.7995     -435.0896    
  1863.682      93.78950      127.3348    
  1864.261      30.05292      20.81004    
  1865.981     -94.48069      251.5754    
  1863.985      77.05692     -104.6042    
  1877.024     -292.2490      183.7126    
  1726.961     -219.9119     -717.8140    
  1887.034     -180.0852      64.19704    
  1823.042     -155.4591     -418.5677    
  1867.699     -217.9377      103.7017    
  1733.067      249.6309     -4.813943    
  1870.977     -87.48942     -25.09728    
  1862.341     -143.9111      203.5944    
  1722.360     -147.9514      564.9237    
  1865.332     -5.622701      186.0760    
  1881.333     -242.4161      116.0842    
  1758.149      157.3473     -598.4524    
  1731.646      96.65126     -733.4576    
  1863.198     -88.19472     -63.89742    
  1857.897     -150.7113      48.91489    
  1733.212      20.67902     -373.5462    
  1883.519     -216.1269     -66.43645    
  1733.678      195.3808      654.0648    
  1786.370     -169.2609      384.9492    
  1717.670     -236.5652      683.4047    
  1875.152      7.067330      215.4837    
  1868.084      25.76043      39.52548    
  1765.803      211.6755     -388.6911    
  1739.561     -4.836610     -262.0033    
  1718.985     -252.8229     -776.2711    
  1703.629      61.66542      801.7652    
  1852.949     -244.5272      341.1994    
  1755.865     -259.7506     -356.0511    
  1740.714     -84.31710     -6.053540    
  1726.433     -195.1570      364.2415    
  1817.768     -122.9008     -293.6503    
